name,year,month,day,hour,lat,long,status,category,wind
Gustav,2002,9,11,0,35.5,-74.7,tropical storm,0,55
Gustav,2002,9,11,6,36.8,-73,tropical storm,0,60
Gustav,2002,9,11,12,38,-70.8,hurricane,1,70
Gustav,2002,9,11,18,40.3,-66.8,hurricane,2,85
Gustav,2002,9,12,0,43.1,-62.8,hurricane,1,80
Gustav,2002,9,12,4,45.3,-60.8,hurricane,1,80
Gustav,2002,9,12,4,45.6,-60.4,hurricane,1,80
Gustav,2002,9,12,6,46.5,-59.6,hurricane,1,75
Gustav,2002,9,12,9,47.6,-58.6,hurricane,1,65
Hanna,2002,9,12,0,26.3,-86.6,tropical depression,-1,30
Hanna,2002,9,12,6,26.7,-86.4,tropical storm,0,35
Hanna,2002,9,12,12,27,-86.7,tropical storm,0,35
Hanna,2002,9,12,18,27.1,-87.5,tropical storm,0,35
Hanna,2002,9,13,0,26.7,-88,tropical storm,0,35
Hanna,2002,9,13,6,26.9,-88.8,tropical storm,0,40
Hanna,2002,9,13,12,27.4,-89.3,tropical storm,0,45
Hanna,2002,9,13,18,27.7,-89.3,tropical storm,0,45
Hanna,2002,9,14,0,28,-89.2,tropical storm,0,50
Hanna,2002,9,14,6,28.7,-89.1,tropical storm,0,50
Hanna,2002,9,14,8,29.1,-89.1,tropical storm,0,50
Hanna,2002,9,14,12,30,-88.8,tropical storm,0,50
Hanna,2002,9,14,15,30.4,-88.4,tropical storm,0,50
Hanna,2002,9,14,18,30.8,-88,tropical depression,-1,30
Hanna,2002,9,15,0,31.5,-87,tropical depression,-1,20
Hanna,2002,9,15,6,32,-86,tropical depression,-1,20
Hanna,2002,9,15,12,33,-85,tropical depression,-1,20
Isidore,2002,9,14,18,10,-60.5,tropical depression,-1,25
Isidore,2002,9,15,0,10.2,-62.4,tropical depression,-1,25
Isidore,2002,9,15,6,10.6,-64.3,tropical depression,-1,25
Isidore,2002,9,15,12,11.2,-66.4,tropical depression,-1,25
Isidore,2002,9,17,12,15.9,-76.8,tropical depression,-1,30
Isidore,2002,9,17,18,16.3,-77.4,tropical depression,-1,30
Isidore,2002,9,18,0,16.7,-77.7,tropical depression,-1,30
Isidore,2002,9,18,6,17.1,-78.1,tropical storm,0,35
Isidore,2002,9,18,12,17.7,-78.5,tropical storm,0,40
Isidore,2002,9,18,18,18.7,-78.6,tropical storm,0,45
Isidore,2002,9,19,0,19.3,-79.3,tropical storm,0,50
Isidore,2002,9,19,6,19.7,-80.4,tropical storm,0,50
Isidore,2002,9,19,12,19.9,-80.9,tropical storm,0,60
Isidore,2002,9,19,18,20.4,-81.7,hurricane,1,65
Isidore,2002,9,20,0,20.7,-82.3,hurricane,1,75
Isidore,2002,9,20,6,21.1,-83,hurricane,2,90
Isidore,2002,9,20,12,21.5,-83.5,hurricane,2,85
Isidore,2002,9,20,18,21.8,-84,hurricane,1,75
Isidore,2002,9,20,21,22,-84.1,hurricane,1,75
Isidore,2002,9,21,0,22.1,-84.3,hurricane,1,75
Isidore,2002,9,21,6,22.3,-85.1,hurricane,2,85
Isidore,2002,9,21,12,22,-85.8,hurricane,3,100
Isidore,2002,9,21,18,21.9,-86.1,hurricane,3,110
Isidore,2002,9,22,0,22.1,-86.5,hurricane,3,110
Isidore,2002,9,22,6,22,-87.4,hurricane,3,110
Isidore,2002,9,22,12,21.9,-88.2,hurricane,3,110
Isidore,2002,9,22,18,21.6,-88.9,hurricane,3,110
Isidore,2002,9,22,21,21.3,-89.3,hurricane,3,110
Isidore,2002,9,23,0,21,-89.4,hurricane,3,100
Isidore,2002,9,23,6,20.6,-89.6,hurricane,1,70
Isidore,2002,9,23,12,20.1,-89.6,tropical storm,0,60
Isidore,2002,9,23,18,20.3,-89.4,tropical storm,0,50
Isidore,2002,9,24,0,20.5,-89.3,tropical storm,0,35
Isidore,2002,9,24,6,21,-89.5,tropical storm,0,45
Isidore,2002,9,24,12,21.7,-89.7,tropical storm,0,50
Isidore,2002,9,24,18,22.1,-89.8,tropical storm,0,50
Isidore,2002,9,25,0,23,-89.7,tropical storm,0,50
Isidore,2002,9,25,6,24.2,-89.7,tropical storm,0,50
Isidore,2002,9,25,12,25.4,-90.2,tropical storm,0,50
Isidore,2002,9,25,18,26.3,-90.4,tropical storm,0,55
Isidore,2002,9,26,0,27.5,-90.3,tropical storm,0,55
Isidore,2002,9,26,6,29.1,-90.3,tropical storm,0,55
Isidore,2002,9,26,12,30,-89.9,tropical storm,0,55
Isidore,2002,9,26,18,32.2,-89.8,tropical storm,0,40
Isidore,2002,9,27,0,33,-89,tropical depression,-1,20
Isidore,2002,9,27,6,35,-86.5,tropical depression,-1,20
Isidore,2002,9,27,12,39.1,-82.9,tropical depression,-1,20
Josephine,2002,9,17,12,32.7,-52.4,tropical depression,-1,30
Josephine,2002,9,17,18,33.2,-52.7,tropical depression,-1,30
Josephine,2002,9,18,0,33.7,-52.7,tropical depression,-1,30
Josephine,2002,9,18,6,34.7,-52.7,tropical storm,0,35
Josephine,2002,9,18,12,35.5,-52,tropical storm,0,35
Josephine,2002,9,18,18,36.6,-50.5,tropical storm,0,35
Josephine,2002,9,19,0,38,-48.8,tropical storm,0,35
Josephine,2002,9,19,6,39.5,-46.7,tropical storm,0,35
Kyle,2002,9,23,0,33.2,-49.1,tropical storm,0,35
Kyle,2002,9,23,6,32.7,-49.4,tropical storm,0,35
Kyle,2002,9,23,12,32.3,-49.5,tropical storm,0,35
Kyle,2002,9,23,18,31.9,-49.6,tropical storm,0,40
Kyle,2002,9,24,0,31.4,-50,tropical storm,0,40
Kyle,2002,9,24,6,31,-50.4,tropical storm,0,45
Kyle,2002,9,24,12,30.6,-50.7,tropical storm,0,50
Kyle,2002,9,24,18,30.3,-51.1,tropical storm,0,55
Kyle,2002,9,25,0,30,-52.1,tropical storm,0,55
Kyle,2002,9,25,6,29.7,-53.7,tropical storm,0,55
Kyle,2002,9,25,12,29.3,-54.4,tropical storm,0,60
Kyle,2002,9,25,18,29,-55.3,hurricane,1,65
Kyle,2002,9,26,0,28.6,-56.6,hurricane,1,65
Kyle,2002,9,26,6,28.2,-57.5,hurricane,1,70
Kyle,2002,9,26,12,27.9,-58.3,hurricane,1,75
Kyle,2002,9,26,18,27.8,-59,hurricane,1,75
Kyle,2002,9,27,0,27.5,-59.5,hurricane,1,75
Kyle,2002,9,27,6,27.1,-60,hurricane,1,75
Kyle,2002,9,27,12,27,-60.4,hurricane,1,75
Kyle,2002,9,27,18,26.8,-60.8,hurricane,1,70
Kyle,2002,9,28,0,26.5,-61.4,hurricane,1,70
Kyle,2002,9,28,6,26.3,-62.3,hurricane,1,65
Kyle,2002,9,28,12,26.5,-62.9,tropical storm,0,60
Kyle,2002,9,28,18,26.7,-63.2,tropical storm,0,50
Kyle,2002,9,29,0,27.1,-63.7,tropical storm,0,45
Kyle,2002,9,29,6,27.2,-64.4,tropical storm,0,40
Kyle,2002,9,29,12,27.7,-64.7,tropical storm,0,40
Kyle,2002,9,29,18,28.1,-64.7,tropical storm,0,40
Kyle,2002,9,30,0,28.7,-64.6,tropical storm,0,40
Kyle,2002,9,30,6,29.1,-64.7,tropical storm,0,35
Kyle,2002,9,30,12,29,-65.5,tropical storm,0,35
Kyle,2002,9,30,18,27.8,-66.7,tropical depression,-1,30
Kyle,2002,10,1,0,28.2,-66.8,tropical depression,-1,30
Kyle,2002,10,1,6,28.5,-66.8,tropical depression,-1,30
Kyle,2002,10,1,12,28.5,-67.2,tropical storm,0,35
Kyle,2002,10,1,18,28.5,-67.5,tropical storm,0,40
Kyle,2002,10,2,0,28.4,-67.7,tropical storm,0,45
Kyle,2002,10,2,6,28.5,-67.8,tropical storm,0,45
Kyle,2002,10,2,12,28.8,-67.6,tropical storm,0,50
Kyle,2002,10,2,18,29,-66.9,tropical storm,0,55
Kyle,2002,10,3,0,29.1,-66.7,tropical storm,0,55
Kyle,2002,10,3,6,29,-66.6,tropical storm,0,55
Kyle,2002,10,3,12,29,-67.2,tropical storm,0,50
Kyle,2002,10,3,18,29.3,-67.7,tropical storm,0,45
Kyle,2002,10,4,0,29.4,-68,tropical storm,0,45
Kyle,2002,10,4,6,29.6,-68.4,tropical storm,0,35
Kyle,2002,10,4,12,30.1,-69.5,tropical storm,0,35
Kyle,2002,10,4,18,30.6,-70.2,tropical storm,0,35
Kyle,2002,10,5,0,31.1,-70.9,tropical storm,0,35
Kyle,2002,10,5,6,31.6,-71.6,tropical depression,-1,30
Kyle,2002,10,5,12,32.3,-71.3,tropical depression,-1,30
Kyle,2002,10,5,18,32.9,-70.8,tropical depression,-1,30
Kyle,2002,10,6,0,33.2,-70.1,tropical depression,-1,30
Kyle,2002,10,6,6,33.6,-69.7,tropical depression,-1,30
Kyle,2002,10,6,12,33.3,-69.7,tropical storm,0,35
Kyle,2002,10,6,18,32.8,-69.7,tropical storm,0,35
Kyle,2002,10,7,0,32.6,-69.7,tropical storm,0,35
Kyle,2002,10,7,6,32.6,-70.4,tropical storm,0,35
Kyle,2002,10,7,12,32.6,-70.8,tropical storm,0,35
Kyle,2002,10,7,18,32.7,-70.9,tropical storm,0,35
Kyle,2002,10,8,0,32.6,-71,tropical storm,0,35
Kyle,2002,10,8,6,32.1,-71.2,tropical storm,0,35
Kyle,2002,10,8,12,31.4,-71.3,tropical storm,0,35
Kyle,2002,10,8,18,30.7,-71.9,tropical depression,-1,30
Kyle,2002,10,9,0,29.8,-72.4,tropical depression,-1,30
Kyle,2002,10,9,6,29,-73.3,tropical depression,-1,30
Kyle,2002,10,9,12,28.7,-74,tropical depression,-1,30
Kyle,2002,10,9,18,28.5,-74.8,tropical depression,-1,25
Kyle,2002,10,10,0,28.4,-75.8,tropical depression,-1,25
Kyle,2002,10,10,6,28.3,-77,tropical depression,-1,25
Kyle,2002,10,10,12,28.4,-78.1,tropical depression,-1,25
Kyle,2002,10,10,18,28.9,-79.5,tropical depression,-1,30
Kyle,2002,10,11,0,29.8,-80.2,tropical depression,-1,30
Kyle,2002,10,11,6,30.7,-80.8,tropical storm,0,35
Kyle,2002,10,11,12,31.8,-80.7,tropical storm,0,35
Kyle,2002,10,11,17,33,-79.5,tropical storm,0,35
Kyle,2002,10,11,18,33.2,-79.3,tropical storm,0,35
Kyle,2002,10,11,22,33.9,-78.4,tropical storm,0,35
Kyle,2002,10,12,0,34.2,-78,tropical depression,-1,30
Kyle,2002,10,12,6,35.4,-75.9,tropical storm,0,40
Kyle,2002,10,12,12,36.7,-74.1,tropical storm,0,40
Lili,2002,9,21,18,10.2,-44.6,tropical depression,-1,25
Lili,2002,9,22,0,10.3,-46.5,tropical depression,-1,30
Lili,2002,9,22,6,10.8,-48.5,tropical depression,-1,30
Lili,2002,9,22,12,11.2,-50.4,tropical depression,-1,30
Lili,2002,9,22,18,11.8,-52.2,tropical depression,-1,30
Lili,2002,9,23,0,12.1,-54.6,tropical storm,0,35
Lili,2002,9,23,6,12.2,-56.8,tropical storm,0,40
Lili,2002,9,23,12,12.4,-58.7,tropical storm,0,45
Lili,2002,9,23,18,12.5,-60.4,tropical storm,0,50
Lili,2002,9,24,0,12.7,-62.1,tropical storm,0,50
Lili,2002,9,24,6,12.8,-63.7,tropical storm,0,50
Lili,2002,9,24,12,13,-64.9,tropical storm,0,60
Lili,2002,9,24,18,13.2,-66,tropical storm,0,50
Lili,2002,9,25,0,13.5,-66.9,tropical storm,0,35
Lili,2002,9,25,6,13.7,-67.5,tropical storm,0,35
Lili,2002,9,27,0,15.7,-73.5,tropical depression,-1,30
Lili,2002,9,27,6,15.9,-74,tropical depression,-1,30
Lili,2002,9,27,12,16.1,-74.6,tropical storm,0,35
Lili,2002,9,27,18,16.7,-75,tropical storm,0,40
Lili,2002,9,28,0,17.4,-75.1,tropical storm,0,45
Lili,2002,9,28,6,17.5,-75.6,tropical storm,0,45
Lili,2002,9,28,12,18.1,-75.4,tropical storm,0,45
Lili,2002,9,28,18,18.5,-75.7,tropical storm,0,45
Lili,2002,9,29,0,18.8,-76.1,tropical storm,0,45
Lili,2002,9,29,6,18.8,-76.8,tropical storm,0,40
Lili,2002,9,29,12,18.7,-77.2,tropical storm,0,45
Lili,2002,9,29,18,18.7,-77.6,tropical storm,0,50
Lili,2002,9,30,0,19,-78.1,tropical storm,0,55
Lili,2002,9,30,6,19.1,-78.7,tropical storm,0,60
Lili,2002,9,30,12,19.6,-79.6,hurricane,1,65
Lili,2002,9,30,14,19.7,-79.8,hurricane,1,65
Lili,2002,9,30,18,20,-80.3,hurricane,1,65
Lili,2002,10,1,0,20.5,-81.1,hurricane,1,70
Lili,2002,10,1,6,21,-82.2,hurricane,1,75
Lili,2002,10,1,11,21.3,-83,hurricane,2,90
Lili,2002,10,1,12,21.6,-83.2,hurricane,2,90
Lili,2002,10,1,14,22.1,-84,hurricane,2,90
Lili,2002,10,1,18,22.4,-84.4,hurricane,2,90
Lili,2002,10,2,0,23,-85.7,hurricane,2,90
Lili,2002,10,2,6,23.6,-87.2,hurricane,3,100
Lili,2002,10,2,12,24.4,-88.3,hurricane,3,110
Lili,2002,10,2,18,25.4,-89.5,hurricane,4,120
Lili,2002,10,2,20,25.9,-89.9,hurricane,4,125
Lili,2002,10,3,0,26.7,-90.3,hurricane,4,125
Lili,2002,10,3,6,28.1,-91.4,hurricane,3,105
Lili,2002,10,3,12,29.2,-92.1,hurricane,1,80
Lili,2002,10,3,13,29.5,-92.2,hurricane,1,80
Lili,2002,10,3,18,30.5,-92.4,tropical storm,0,60
Lili,2002,10,4,0,31.9,-92.1,tropical storm,0,40
Lili,2002,10,4,6,33.5,-91.4,tropical depression,-1,30
Lili,2002,10,4,12,35.8,-90,tropical depression,-1,25
AL142002,2002,10,14,12,16.9,-82.6,tropical depression,-1,30
AL142002,2002,10,14,18,17.2,-83.1,tropical depression,-1,30
AL142002,2002,10,15,0,17.1,-83.2,tropical depression,-1,30
AL142002,2002,10,15,6,17.5,-83,tropical depression,-1,30
AL142002,2002,10,15,12,17.9,-82.8,tropical depression,-1,30
AL142002,2002,10,15,18,18.6,-82.5,tropical depression,-1,30
AL142002,2002,10,16,0,19.7,-82.2,tropical depression,-1,30
AL142002,2002,10,16,6,20.5,-81.6,tropical depression,-1,30
AL142002,2002,10,16,12,21.5,-81,tropical depression,-1,30
AL142002,2002,10,16,16,22,-80.7,tropical depression,-1,25
AL142002,2002,10,16,18,22.4,-80.5,tropical depression,-1,25
Ana,2003,4,21,0,31.4,-66.4,tropical storm,0,50
Ana,2003,4,21,6,30.6,-65.8,tropical storm,0,50
Ana,2003,4,21,12,30,-64.8,tropical storm,0,50
Ana,2003,4,21,18,29.4,-63.1,tropical storm,0,50
Ana,2003,4,22,0,29.4,-61.5,tropical storm,0,50
Ana,2003,4,22,6,29.5,-60.1,tropical storm,0,50
Ana,2003,4,22,12,29.6,-58.5,tropical storm,0,45
Ana,2003,4,22,18,29.7,-56.6,tropical storm,0,45
Ana,2003,4,23,0,30,-54.7,tropical storm,0,40
Ana,2003,4,23,6,30.6,-53,tropical storm,0,40
Ana,2003,4,23,12,31.4,-51.5,tropical storm,0,40
Ana,2003,4,23,18,31.9,-50.6,tropical storm,0,35
Ana,2003,4,24,0,32.1,-49.6,tropical storm,0,35
AL022003,2003,6,11,0,9.5,-40.8,tropical depression,-1,30
AL022003,2003,6,11,6,9.6,-42.5,tropical depression,-1,30
AL022003,2003,6,11,12,9.7,-44.2,tropical depression,-1,30
AL022003,2003,6,11,18,9.7,-45.9,tropical depression,-1,30
Bill,2003,6,29,6,22,-90,tropical depression,-1,30
Bill,2003,6,29,12,23.4,-90.5,tropical storm,0,35
Bill,2003,6,29,18,24.6,-91.1,tropical storm,0,40
Bill,2003,6,30,0,25.9,-91.3,tropical storm,0,45
Bill,2003,6,30,6,27.1,-91.5,tropical storm,0,45
Bill,2003,6,30,12,28.2,-91.5,tropical storm,0,50
Bill,2003,6,30,18,29.1,-91,tropical storm,0,50
Bill,2003,6,30,19,29.3,-91,tropical storm,0,50
Bill,2003,7,1,0,30.4,-90.3,tropical storm,0,45
Bill,2003,7,1,6,31.6,-89.3,tropical depression,-1,30
Bill,2003,7,1,12,32.7,-88.4,tropical depression,-1,25
Bill,2003,7,1,18,33.6,-87,tropical depression,-1,20
Bill,2003,7,2,0,34.1,-86,tropical depression,-1,20
Bill,2003,7,2,6,35,-84.5,tropical depression,-1,20
Bill,2003,7,2,12,35.6,-83.5,tropical depression,-1,20
Claudette,2003,7,8,18,14.8,-70,tropical storm,0,45
Claudette,2003,7,9,0,15,-72,tropical storm,0,50
Claudette,2003,7,9,6,15.1,-74.4,tropical storm,0,60
Claudette,2003,7,9,12,15.3,-76.5,tropical storm,0,55
Claudette,2003,7,9,18,15.8,-78.6,tropical storm,0,55
Claudette,2003,7,10,0,16.1,-80.3,tropical storm,0,55
Claudette,2003,7,10,6,16.6,-81.7,tropical storm,0,55
Claudette,2003,7,10,12,17.5,-82.8,hurricane,1,70
Claudette,2003,7,10,18,18.6,-84.1,tropical storm,0,55
Claudette,2003,7,11,0,19.7,-85.5,tropical storm,0,50
Claudette,2003,7,11,6,20.4,-86.3,tropical storm,0,50
Claudette,2003,7,11,10,20.8,-86.9,tropical storm,0,50
Claudette,2003,7,11,12,21.1,-87.2,tropical storm,0,50
Claudette,2003,7,11,18,21.8,-88.2,tropical storm,0,45
Claudette,2003,7,12,0,22.6,-89.2,tropical storm,0,45
Claudette,2003,7,12,6,23.3,-90.2,tropical storm,0,45
Claudette,2003,7,12,12,23.9,-90.7,tropical storm,0,45
Claudette,2003,7,12,18,24.6,-90.9,tropical storm,0,45
Claudette,2003,7,13,0,24.9,-91.5,tropical storm,0,45
Claudette,2003,7,13,6,24.9,-91.9,tropical storm,0,45
Claudette,2003,7,13,12,25.1,-92.1,tropical storm,0,50
Claudette,2003,7,13,18,25.3,-92.2,tropical storm,0,50
Claudette,2003,7,14,0,25.6,-92.2,tropical storm,0,55
Claudette,2003,7,14,6,26,-92.3,tropical storm,0,55
Claudette,2003,7,14,12,26.7,-92.6,tropical storm,0,55
Claudette,2003,7,14,18,27.3,-93,tropical storm,0,60
Claudette,2003,7,15,0,27.7,-93.6,tropical storm,0,60
Claudette,2003,7,15,6,27.9,-94.6,hurricane,1,65
Claudette,2003,7,15,12,28.3,-95.5,hurricane,1,75
Claudette,2003,7,15,15,28.3,-96.2,hurricane,1,80
Claudette,2003,7,15,18,28.6,-96.9,hurricane,1,70
Claudette,2003,7,16,0,28.5,-98.2,tropical storm,0,50
Claudette,2003,7,16,6,28.5,-99.4,tropical storm,0,40
Claudette,2003,7,16,12,28.8,-100.8,tropical storm,0,35
Claudette,2003,7,16,18,29.3,-102.6,tropical storm,0,35
Claudette,2003,7,17,0,29.9,-104.3,tropical depression,-1,30
Danny,2003,7,16,12,30.8,-54.1,tropical depression,-1,25
Danny,2003,7,16,18,31.7,-54.7,tropical depression,-1,30
Danny,2003,7,17,0,32.5,-55.2,tropical storm,0,35
Danny,2003,7,17,6,33.4,-55.6,tropical storm,0,45
Danny,2003,7,17,12,34.4,-56.4,tropical storm,0,50
Danny,2003,7,17,18,35.3,-56.6,tropical storm,0,55
Danny,2003,7,18,0,36.2,-56.4,tropical storm,0,55
Danny,2003,7,18,6,37.1,-56,tropical storm,0,55
Danny,2003,7,18,12,38.1,-54.9,tropical storm,0,60
Danny,2003,7,18,18,39.2,-53.4,hurricane,1,65
Danny,2003,7,19,0,40.1,-51.7,hurricane,1,65
Danny,2003,7,19,6,41.1,-50,hurricane,1,65
Danny,2003,7,19,12,42.1,-47.8,hurricane,1,65
Danny,2003,7,19,18,42.7,-45.8,tropical storm,0,60
Danny,2003,7,20,0,42.7,-44,tropical storm,0,55
Danny,2003,7,20,6,42.5,-42.4,tropical storm,0,45
Danny,2003,7,20,12,41.9,-40.7,tropical storm,0,40
Danny,2003,7,20,18,40.9,-39.2,tropical depression,-1,30
Danny,2003,7,21,0,39.8,-37.9,tropical depression,-1,30
AL062003,2003,7,19,18,12.3,-43.5,tropical depression,-1,30
AL062003,2003,7,20,0,12.5,-45.2,tropical depression,-1,30
AL062003,2003,7,20,6,12.7,-47,tropical depression,-1,30
AL062003,2003,7,20,12,12.9,-48.8,tropical depression,-1,30
AL062003,2003,7,20,18,13.2,-50.9,tropical depression,-1,30
AL062003,2003,7,21,0,13.5,-53,tropical depression,-1,30
AL062003,2003,7,21,6,13.8,-55.1,tropical depression,-1,30
AL062003,2003,7,21,12,14,-57.4,tropical depression,-1,30
AL072003,2003,7,25,12,29.3,-80.1,tropical depression,-1,25
AL072003,2003,7,25,18,30.1,-80.5,tropical depression,-1,25
AL072003,2003,7,26,0,30.7,-80.8,tropical depression,-1,30
AL072003,2003,7,26,6,31.5,-81.3,tropical depression,-1,25
AL072003,2003,7,26,12,32.3,-82,tropical depression,-1,20
AL072003,2003,7,26,18,32.8,-82.6,tropical depression,-1,15
AL072003,2003,7,27,0,33,-83,tropical depression,-1,15
Erika,2003,8,14,18,26.4,-83.3,tropical storm,0,35
Erika,2003,8,15,0,26.6,-85.7,tropical storm,0,40
Erika,2003,8,15,6,26.4,-88.3,tropical storm,0,40
Erika,2003,8,15,12,26.1,-90.5,tropical storm,0,45
Erika,2003,8,15,18,26,-92.5,tropical storm,0,50
Erika,2003,8,16,0,25.9,-94.4,tropical storm,0,55
Erika,2003,8,16,6,25.6,-96.2,tropical storm,0,60
Erika,2003,8,16,10,25.3,-97.4,hurricane,1,65
Erika,2003,8,16,12,25.2,-97.6,hurricane,1,65
Erika,2003,8,16,18,24.8,-98.9,tropical storm,0,35
Erika,2003,8,17,0,24.7,-100.3,tropical depression,-1,25
AL092003,2003,8,21,18,14.5,-65.5,tropical depression,-1,30
AL092003,2003,8,22,0,15.2,-66.5,tropical depression,-1,30
AL092003,2003,8,22,6,15.7,-67.5,tropical depression,-1,30
AL092003,2003,8,22,12,16.2,-68.2,tropical depression,-1,30
Fabian,2003,8,27,18,14.6,-30.7,tropical depression,-1,25
Fabian,2003,8,28,0,14.7,-32.3,tropical depression,-1,30
Fabian,2003,8,28,6,14.9,-34.2,tropical depression,-1,30
Fabian,2003,8,28,12,15,-36.2,tropical storm,0,35
Fabian,2003,8,28,18,15.1,-38.2,tropical storm,0,40
Fabian,2003,8,29,0,15.2,-40.1,tropical storm,0,45
Fabian,2003,8,29,6,15.4,-41.8,tropical storm,0,50
Fabian,2003,8,29,12,15.5,-43.1,tropical storm,0,50
Fabian,2003,8,29,18,15.8,-44.3,tropical storm,0,60
Fabian,2003,8,30,0,16.3,-45.6,hurricane,1,65
Fabian,2003,8,30,6,16.7,-46.9,hurricane,1,70
Fabian,2003,8,30,12,17,-48,hurricane,2,85
Fabian,2003,8,30,18,17.3,-49.2,hurricane,3,100
Fabian,2003,8,31,0,17.6,-50.3,hurricane,3,110
Fabian,2003,8,31,6,17.8,-51.4,hurricane,3,110
Fabian,2003,8,31,12,18,-52.5,hurricane,3,110
Fabian,2003,8,31,18,18.2,-53.5,hurricane,4,115
Fabian,2003,9,1,0,18.3,-54.3,hurricane,4,120
Fabian,2003,9,1,6,18.5,-55.3,hurricane,4,120
Fabian,2003,9,1,12,18.7,-56.3,hurricane,4,120
Fabian,2003,9,1,18,19,-57.3,hurricane,4,125
Fabian,2003,9,2,0,19.3,-58.3,hurricane,4,125
Fabian,2003,9,2,6,19.6,-59.2,hurricane,4,120
Fabian,2003,9,2,12,20.1,-59.9,hurricane,4,120
Fabian,2003,9,2,18,20.5,-60.7,hurricane,4,120
Fabian,2003,9,3,0,20.9,-61.3,hurricane,4,115
Fabian,2003,9,3,6,21.3,-61.8,hurricane,3,110
Fabian,2003,9,3,12,21.9,-62.3,hurricane,3,110
Fabian,2003,9,3,18,22.5,-62.8,hurricane,3,110
Fabian,2003,9,4,0,23.2,-63,hurricane,4,115
Fabian,2003,9,4,6,23.8,-63.3,hurricane,3,105
Fabian,2003,9,4,12,24.8,-63.8,hurricane,3,105
Fabian,2003,9,4,18,25.8,-64.3,hurricane,3,110
Fabian,2003,9,5,0,27.1,-64.6,hurricane,4,115
Fabian,2003,9,5,6,28.6,-65.1,hurricane,3,105
Fabian,2003,9,5,12,30.1,-65.3,hurricane,3,105
Fabian,2003,9,5,18,31.8,-65.3,hurricane,3,105
Fabian,2003,9,6,0,33.4,-64.7,hurricane,3,100
Fabian,2003,9,6,6,34.9,-64,hurricane,3,100
Fabian,2003,9,6,12,36,-62.4,hurricane,3,100
Fabian,2003,9,6,18,36.9,-60.4,hurricane,3,100
Fabian,2003,9,7,0,37.9,-58.2,hurricane,2,90
Fabian,2003,9,7,6,39.1,-55.7,hurricane,2,85
Fabian,2003,9,7,12,40.6,-53.4,hurricane,1,80
Fabian,2003,9,7,18,42.3,-50.7,hurricane,1,75
Fabian,2003,9,8,0,44.3,-47.9,hurricane,1,70
Fabian,2003,9,8,6,46.3,-44.7,hurricane,1,70
Fabian,2003,9,8,12,48.7,-40.8,hurricane,1,65
Henri,2003,9,3,18,27.4,-87.7,tropical depression,-1,25
Henri,2003,9,4,0,27.6,-87.8,tropical depression,-1,25
Henri,2003,9,4,6,27.8,-87.6,tropical depression,-1,25
Henri,2003,9,4,12,27.8,-87.2,tropical depression,-1,30
Henri,2003,9,4,18,27.8,-86.3,tropical depression,-1,30
Henri,2003,9,5,0,27.6,-85.8,tropical depression,-1,30
Henri,2003,9,5,6,27.7,-85.1,tropical storm,0,35
Henri,2003,9,5,12,28.1,-84.4,tropical storm,0,40
Henri,2003,9,5,18,28.3,-84.2,tropical storm,0,50
Henri,2003,9,6,0,27.9,-83.9,tropical depression,-1,30
Henri,2003,9,6,6,27.7,-83.5,tropical depression,-1,30
Henri,2003,9,6,9,27.9,-82.8,tropical depression,-1,30
Henri,2003,9,6,12,28.4,-81.8,tropical depression,-1,25
Henri,2003,9,6,18,29.2,-80.4,tropical depression,-1,25
Henri,2003,9,7,0,30,-79.5,tropical depression,-1,30
Henri,2003,9,7,6,30.5,-79.2,tropical depression,-1,30
Henri,2003,9,7,12,30.8,-78.5,tropical depression,-1,30
Henri,2003,9,7,18,31.3,-77.9,tropical depression,-1,30
Henri,2003,9,8,0,31.7,-77.1,tropical depression,-1,30
Henri,2003,9,8,6,32.1,-76.5,tropical depression,-1,30
Henri,2003,9,8,12,32.5,-75.9,tropical depression,-1,30
Isabel,2003,9,6,0,13.8,-31.4,tropical depression,-1,30
Isabel,2003,9,6,6,13.9,-32.7,tropical storm,0,35
Isabel,2003,9,6,12,13.6,-33.9,tropical storm,0,40
Isabel,2003,9,6,18,13.4,-34.9,tropical storm,0,45
Isabel,2003,9,7,0,13.5,-35.8,tropical storm,0,55
Isabel,2003,9,7,6,13.9,-36.5,tropical storm,0,60
Isabel,2003,9,7,12,14.4,-37.3,hurricane,1,65
Isabel,2003,9,7,18,15.2,-38.5,hurricane,1,70
Isabel,2003,9,8,0,15.8,-39.7,hurricane,1,80
Isabel,2003,9,8,6,16.5,-40.9,hurricane,2,95
Isabel,2003,9,8,12,17.1,-42,hurricane,3,110
Isabel,2003,9,8,18,17.6,-43.1,hurricane,3,110
Isabel,2003,9,9,0,18.2,-44.1,hurricane,4,115
Isabel,2003,9,9,6,18.9,-45.2,hurricane,4,115
Isabel,2003,9,9,12,19.4,-46.3,hurricane,4,115
Isabel,2003,9,9,18,20,-47.3,hurricane,4,115
Isabel,2003,9,10,0,20.5,-48.3,hurricane,3,110
Isabel,2003,9,10,6,20.9,-49.4,hurricane,3,110
Isabel,2003,9,10,12,21.1,-50.4,hurricane,4,115
Isabel,2003,9,10,18,21.1,-51.4,hurricane,4,120
Isabel,2003,9,11,0,21.2,-52.3,hurricane,4,125
Isabel,2003,9,11,6,21.3,-53.2,hurricane,4,125
Isabel,2003,9,11,12,21.4,-54,hurricane,4,135
