speed,period,warning,location
48,After,Warn,L13
48,After,Warn,L13
48,After,Warn,L13
49,After,Warn,L13
50,After,Warn,L13
50,After,Warn,L13
50,After,Warn,L13
50,After,Warn,L13
51,After,Warn,L13
51,After,Warn,L13
51,After,Warn,L13
52,After,Warn,L13
54,After,Warn,L13
55,After,Warn,L13
55,After,Warn,L13
56,After,Warn,L13
33,After,Warn,L14
33,After,Warn,L14
34,After,Warn,L14
34,After,Warn,L14
36,After,Warn,L14
36,After,Warn,L14
37,After,Warn,L14
37,After,Warn,L14
37,After,Warn,L14
37,After,Warn,L14
37,After,Warn,L14
37,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
38,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
39,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
40,After,Warn,L14
41,After,Warn,L14
41,After,Warn,L14
41,After,Warn,L14
41,After,Warn,L14
41,After,Warn,L14
42,After,Warn,L14
42,After,Warn,L14
42,After,Warn,L14
42,After,Warn,L14
42,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
43,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
44,After,Warn,L14
45,After,Warn,L14
45,After,Warn,L14
45,After,Warn,L14
45,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
46,After,Warn,L14
47,After,Warn,L14
47,After,Warn,L14
47,After,Warn,L14
47,After,Warn,L14
48,After,Warn,L14
48,After,Warn,L14
49,After,Warn,L14
49,After,Warn,L14
49,After,Warn,L14
49,After,Warn,L14
49,After,Warn,L14
52,After,Warn,L14
52,After,Warn,L14
53,After,Warn,L14
54,After,Warn,L14
59,After,Warn,L14
32,Before,No Warn,L13
33,Before,No Warn,L13
33,Before,No Warn,L13
33,Before,No Warn,L13
34,Before,No Warn,L13
35,Before,No Warn,L13
35,Before,No Warn,L13
36,Before,No Warn,L13
37,Before,No Warn,L13
37,Before,No Warn,L13
37,Before,No Warn,L13
37,Before,No Warn,L13
37,Before,No Warn,L13
38,Before,No Warn,L13
38,Before,No Warn,L13
38,Before,No Warn,L13
38,Before,No Warn,L13
38,Before,No Warn,L13
39,Before,No Warn,L13
39,Before,No Warn,L13
39,Before,No Warn,L13
39,Before,No Warn,L13
39,Before,No Warn,L13
39,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
40,Before,No Warn,L13
41,Before,No Warn,L13
41,Before,No Warn,L13
41,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
42,Before,No Warn,L13
43,Before,No Warn,L13
43,Before,No Warn,L13
43,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
44,Before,No Warn,L13
45,Before,No Warn,L13
45,Before,No Warn,L13
45,Before,No Warn,L13
45,Before,No Warn,L13
45,Before,No Warn,L13
46,Before,No Warn,L13
46,Before,No Warn,L13
46,Before,No Warn,L13
46,Before,No Warn,L13
46,Before,No Warn,L13
47,Before,No Warn,L13
47,Before,No Warn,L13
47,Before,No Warn,L13
48,Before,No Warn,L13
48,Before,No Warn,L13
48,Before,No Warn,L13
48,Before,No Warn,L13
48,Before,No Warn,L13
49,Before,No Warn,L13
49,Before,No Warn,L13
49,Before,No Warn,L13
49,Before,No Warn,L13
49,Before,No Warn,L13
50,Before,No Warn,L13
50,Before,No Warn,L13
50,Before,No Warn,L13
51,Before,No Warn,L13
51,Before,No Warn,L13
51,Before,No Warn,L13
51,Before,No Warn,L13
52,Before,No Warn,L13
52,Before,No Warn,L13
53,Before,No Warn,L13
53,Before,No Warn,L13
54,Before,No Warn,L13
54,Before,No Warn,L13
55,Before,No Warn,L13
55,Before,No Warn,L13
55,Before,No Warn,L13
55,Before,No Warn,L13
55,Before,No Warn,L13
56,Before,No Warn,L13
57,Before,No Warn,L13
58,Before,No Warn,L13
59,Before,No Warn,L13
65,Before,No Warn,L13
31,Before,No Warn,L14
34,Before,No Warn,L14
35,Before,No Warn,L14
36,Before,No Warn,L14
37,Before,No Warn,L14
38,Before,No Warn,L14
38,Before,No Warn,L14
39,Before,No Warn,L14
39,Before,No Warn,L14
39,Before,No Warn,L14
39,Before,No Warn,L14
39,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
40,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
41,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
42,Before,No Warn,L14
43,Before,No Warn,L14
43,Before,No Warn,L14
43,Before,No Warn,L14
43,Before,No Warn,L14
43,Before,No Warn,L14
44,Before,No Warn,L14
44,Before,No Warn,L14
44,Before,No Warn,L14
44,Before,No Warn,L14
44,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
45,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
46,Before,No Warn,L14
47,Before,No Warn,L14
47,Before,No Warn,L14
47,Before,No Warn,L14
47,Before,No Warn,L14
47,Before,No Warn,L14
47,Before,No Warn,L14
48,Before,No Warn,L14
48,Before,No Warn,L14
48,Before,No Warn,L14
48,Before,No Warn,L14
48,Before,No Warn,L14
48,Before,No Warn,L14
49,Before,No Warn,L14
49,Before,No Warn,L14
49,Before,No Warn,L14
49,Before,No Warn,L14
50,Before,No Warn,L14
50,Before,No Warn,L14
50,Before,No Warn,L14
50,Before,No Warn,L14
50,Before,No Warn,L14
51,Before,No Warn,L14
51,Before,No Warn,L14
51,Before,No Warn,L14
52,Before,No Warn,L14
52,Before,No Warn,L14
52,Before,No Warn,L14
52,Before,No Warn,L14
54,Before,No Warn,L14
54,Before,No Warn,L14
55,Before,No Warn,L14
63,Before,No Warn,L14
35,After,No Warn,L14
35,After,No Warn,L14
37,After,No Warn,L14
37,After,No Warn,L14
38,After,No Warn,L14
38,After,No Warn,L14
38,After,No Warn,L14
38,After,No Warn,L14
38,After,No Warn,L14
39,After,No Warn,L14
39,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
40,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
41,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
42,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
43,After,No Warn,L14
44,After,No Warn,L14
44,After,No Warn,L14
44,After,No Warn,L14
44,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
45,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
46,After,No Warn,L14
47,After,No Warn,L14
47,After,No Warn,L14
47,After,No Warn,L14
47,After,No Warn,L14
47,After,No Warn,L14
48,After,No Warn,L14
48,After,No Warn,L14
48,After,No Warn,L14
48,After,No Warn,L14
49,After,No Warn,L14
49,After,No Warn,L14
49,After,No Warn,L14
49,After,No Warn,L14
49,After,No Warn,L14
49,After,No Warn,L14
50,After,No Warn,L14
50,After,No Warn,L14
50,After,No Warn,L14
50,After,No Warn,L14
51,After,No Warn,L14
52,After,No Warn,L14
52,After,No Warn,L14
52,After,No Warn,L14
53,After,No Warn,L14
56,After,No Warn,L14
59,After,No Warn,L14
60,After,No Warn,L14
34,After,No Warn,L13
35,After,No Warn,L13
36,After,No Warn,L13
37,After,No Warn,L13
37,After,No Warn,L13
38,After,No Warn,L13
38,After,No Warn,L13
38,After,No Warn,L13
38,After,No Warn,L13
38,After,No Warn,L13
39,After,No Warn,L13
40,After,No Warn,L13
40,After,No Warn,L13
40,After,No Warn,L13
41,After,No Warn,L13
41,After,No Warn,L13
41,After,No Warn,L13
41,After,No Warn,L13
42,After,No Warn,L13
42,After,No Warn,L13
42,After,No Warn,L13
42,After,No Warn,L13
43,After,No Warn,L13
43,After,No Warn,L13
43,After,No Warn,L13
44,After,No Warn,L13
44,After,No Warn,L13
44,After,No Warn,L13
44,After,No Warn,L13
44,After,No Warn,L13
44,After,No Warn,L13
45,After,No Warn,L13
45,After,No Warn,L13
45,After,No Warn,L13
45,After,No Warn,L13
46,After,No Warn,L13
46,After,No Warn,L13
46,After,No Warn,L13
47,After,No Warn,L13
47,After,No Warn,L13
47,After,No Warn,L13
48,After,No Warn,L13
48,After,No Warn,L13
48,After,No Warn,L13
48,After,No Warn,L13
48,After,No Warn,L13
49,After,No Warn,L13
49,After,No Warn,L13
49,After,No Warn,L13
49,After,No Warn,L13
50,After,No Warn,L13
50,After,No Warn,L13
50,After,No Warn,L13
50,After,No Warn,L13
50,After,No Warn,L13
50,After,No Warn,L13
51,After,No Warn,L13
51,After,No Warn,L13
51,After,No Warn,L13
51,After,No Warn,L13
51,After,No Warn,L13
52,After,No Warn,L13
52,After,No Warn,L13
52,After,No Warn,L13
52,After,No Warn,L13
52,After,No Warn,L13
53,After,No Warn,L13
53,After,No Warn,L13
53,After,No Warn,L13
54,After,No Warn,L13
54,After,No Warn,L13
54,After,No Warn,L13
55,After,No Warn,L13
55,After,No Warn,L13
55,After,No Warn,L13
55,After,No Warn,L13
55,After,No Warn,L13
56,After,No Warn,L13
56,After,No Warn,L13
56,After,No Warn,L13
56,After,No Warn,L13
56,After,No Warn,L13
57,After,No Warn,L13
57,After,No Warn,L13
58,After,No Warn,L13
59,After,No Warn,L13
59,After,No Warn,L13
59,After,No Warn,L13
61,After,No Warn,L13
62,After,No Warn,L13
62,After,No Warn,L13
62,After,No Warn,L13
62,After,No Warn,L13
62,After,No Warn,L13
63,After,No Warn,L13
64,After,No Warn,L13
64,After,No Warn,L13
64,After,No Warn,L13
65,After,No Warn,L13
67,After,No Warn,L13
26,Before,No Warn,L03
26,Before,No Warn,L03
26,Before,No Warn,L03
27,Before,No Warn,L03
28,Before,No Warn,L03
28,Before,No Warn,L03
29,Before,No Warn,L03
30,Before,No Warn,L03
31,Before,No Warn,L03
31,Before,No Warn,L03
32,Before,No Warn,L03
32,Before,No Warn,L03
32,Before,No Warn,L03
32,Before,No Warn,L03
32,Before,No Warn,L03
32,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
33,Before,No Warn,L03
34,Before,No Warn,L03
34,Before,No Warn,L03
34,Before,No Warn,L03
34,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
35,Before,No Warn,L03
36,Before,No Warn,L03
36,Before,No Warn,L03
36,Before,No Warn,L03
36,Before,No Warn,L03
36,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
37,Before,No Warn,L03
38,Before,No Warn,L03
38,Before,No Warn,L03
38,Before,No Warn,L03
38,Before,No Warn,L03
38,Before,No Warn,L03
38,Before,No Warn,L03
39,Before,No Warn,L03
39,Before,No Warn,L03
39,Before,No Warn,L03
39,Before,No Warn,L03
39,Before,No Warn,L03
40,Before,No Warn,L03
40,Before,No Warn,L03
40,Before,No Warn,L03
40,Before,No Warn,L03
40,Before,No Warn,L03
40,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
41,Before,No Warn,L03
42,Before,No Warn,L03
42,Before,No Warn,L03
42,Before,No Warn,L03
42,Before,No Warn,L03
43,Before,No Warn,L03
43,Before,No Warn,L03
43,Before,No Warn,L03
43,Before,No Warn,L03
43,Before,No Warn,L03
44,Before,No Warn,L03
44,Before,No Warn,L03
44,Before,No Warn,L03
44,Before,No Warn,L03
45,Before,No Warn,L03
45,Before,No Warn,L03
45,Before,No Warn,L03
46,Before,No Warn,L03
47,Before,No Warn,L03
47,Before,No Warn,L03
48,Before,No Warn,L03
48,Before,No Warn,L03
50,Before,No Warn,L03
50,Before,No Warn,L03
52,Before,No Warn,L03
55,Before,No Warn,L03
22,After,No Warn,L03
25,After,No Warn,L03
26,After,No Warn,L03
26,After,No Warn,L03
28,After,No Warn,L03
28,After,No Warn,L03
28,After,No Warn,L03
29,After,No Warn,L03
29,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
30,After,No Warn,L03
31,After,No Warn,L03
31,After,No Warn,L03
31,After,No Warn,L03
31,After,No Warn,L03
31,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
32,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
33,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
34,After,No Warn,L03
35,After,No Warn,L03
35,After,No Warn,L03
35,After,No Warn,L03
35,After,No Warn,L03
35,After,No Warn,L03
35,After,No Warn,L03
36,After,No Warn,L03
36,After,No Warn,L03
36,After,No Warn,L03
36,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
37,After,No Warn,L03
38,After,No Warn,L03
38,After,No Warn,L03
38,After,No Warn,L03
38,After,No Warn,L03
38,After,No Warn,L03
38,After,No Warn,L03
39,After,No Warn,L03
39,After,No Warn,L03
39,After,No Warn,L03
39,After,No Warn,L03
39,After,No Warn,L03
40,After,No Warn,L03
40,After,No Warn,L03
40,After,No Warn,L03
40,After,No Warn,L03
41,After,No Warn,L03
41,After,No Warn,L03
41,After,No Warn,L03
41,After,No Warn,L03
42,After,No Warn,L03
42,After,No Warn,L03
43,After,No Warn,L03
43,After,No Warn,L03
43,After,No Warn,L03
43,After,No Warn,L03
43,After,No Warn,L03
44,After,No Warn,L03
44,After,No Warn,L03
45,After,No Warn,L03
49,After,No Warn,L03
49,After,No Warn,L03
49,After,No Warn,L03
50,After,No Warn,L03
50,After,No Warn,L03
51,After,No Warn,L03
51,After,No Warn,L03
54,After,No Warn,L03
54,After,No Warn,L03
28,Before,No Warn,L05
29,Before,No Warn,L05
30,Before,No Warn,L05
30,Before,No Warn,L05
31,Before,No Warn,L05
31,Before,No Warn,L05
32,Before,No Warn,L05
32,Before,No Warn,L05
32,Before,No Warn,L05
32,Before,No Warn,L05
33,Before,No Warn,L05
34,Before,No Warn,L05
34,Before,No Warn,L05
34,Before,No Warn,L05
34,Before,No Warn,L05
34,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
35,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
36,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
37,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
38,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
39,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
40,Before,No Warn,L05
41,Before,No Warn,L05
41,Before,No Warn,L05
41,Before,No Warn,L05
41,Before,No Warn,L05
41,Before,No Warn,L05
42,Before,No Warn,L05
42,Before,No Warn,L05
42,Before,No Warn,L05
42,Before,No Warn,L05
42,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
43,Before,No Warn,L05
44,Before,No Warn,L05
44,Before,No Warn,L05
44,Before,No Warn,L05
44,Before,No Warn,L05
44,Before,No Warn,L05
45,Before,No Warn,L05
46,Before,No Warn,L05
47,Before,No Warn,L05
48,Before,No Warn,L05
48,Before,No Warn,L05
50,Before,No Warn,L05
51,Before,No Warn,L05
51,Before,No Warn,L05
30,After,No Warn,L05
31,After,No Warn,L05
31,After,No Warn,L05
32,After,No Warn,L05
32,After,No Warn,L05
32,After,No Warn,L05
33,After,No Warn,L05
33,After,No Warn,L05
33,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
34,After,No Warn,L05
35,After,No Warn,L05
35,After,No Warn,L05
35,After,No Warn,L05
35,After,No Warn,L05
35,After,No Warn,L05
35,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
36,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
37,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
38,After,No Warn,L05
39,After,No Warn,L05
39,After,No Warn,L05
39,After,No Warn,L05
39,After,No Warn,L05
39,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
40,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
41,After,No Warn,L05
42,After,No Warn,L05
42,After,No Warn,L05
42,After,No Warn,L05
43,After,No Warn,L05
43,After,No Warn,L05
43,After,No Warn,L05
44,After,No Warn,L05
46,After,No Warn,L05
46,After,No Warn,L05
47,After,No Warn,L05
47,After,No Warn,L05
47,After,No Warn,L05
50,After,No Warn,L05
51,After,No Warn,L05
51,After,No Warn,L05
51,After,No Warn,L05
54,After,No Warn,L05
54,After,No Warn,L05
32,Far After,Warn,L01
30,Far After,Warn,L01
36,Far After,Warn,L01
33,Far After,Warn,L01
35,Far After,Warn,L01
37,Far After,Warn,L01
34,Far After,Warn,L01
41,Far After,Warn,L01
34,Far After,Warn,L01
35,Far After,Warn,L01
39,Far After,Warn,L01
38,Far After,Warn,L01
34,Far After,Warn,L01
27,Far After,Warn,L01
34,Far After,Warn,L01
37,Far After,Warn,L01
42,Far After,Warn,L01
33,Far After,Warn,L01
29,Far After,Warn,L01
42,Far After,Warn,L01
30,Far After,Warn,L01
37,Far After,Warn,L01
33,Far After,Warn,L01
31,Far After,Warn,L01
28,Far After,Warn,L01
35,Far After,Warn,L01
30,Far After,Warn,L01
33,Far After,Warn,L01
44,Far After,Warn,L01
31,Far After,Warn,L01
37,Far After,Warn,L01
37,Far After,Warn,L01
31,Far After,Warn,L01
33,Far After,Warn,L01
38,Far After,Warn,L01
35,Far After,Warn,L01
32,Far After,Warn,L01
34,Far After,Warn,L01
45,Far After,Warn,L01
34,Far After,Warn,L01
35,Far After,Warn,L01
36,Far After,Warn,L01
34,Far After,Warn,L01
37,Far After,Warn,L01
33,Far After,Warn,L01
42,Far After,Warn,L01
39,Far After,Warn,L01
37,Far After,Warn,L01
32,Far After,Warn,L01
37,Far After,Warn,L01
35,Far After,Warn,L01
41,Far After,Warn,L01
39,Far After,Warn,L01
35,Far After,Warn,L01
37,Far After,Warn,L01
33,Far After,Warn,L01
27,Far After,Warn,L01
34,Far After,Warn,L01
36,Far After,Warn,L01
21,Far After,Warn,L01
33,Far After,Warn,L01
51,Far After,Warn,L01
45,Far After,Warn,L01
45,Far After,Warn,L01
41,Far After,Warn,L01
25,Far After,Warn,L01
31,Far After,Warn,L01
30,Far After,Warn,L01
36,Far After,Warn,L01
29,Far After,Warn,L01
41,Far After,Warn,L01
33,Far After,Warn,L01
32,Far After,Warn,L01
39,Far After,Warn,L01
34,Far After,Warn,L01
43,Far After,Warn,L01
32,Far After,Warn,L01
35,Far After,Warn,L01
35,Far After,Warn,L01
30,Far After,Warn,L01
31,Far After,Warn,L01
31,Far After,Warn,L01
35,Far After,Warn,L01
31,Far After,Warn,L01
22,Far After,Warn,L01
32,Far After,Warn,L01
41,Far After,Warn,L01
32,Far After,Warn,L01
31,Far After,Warn,L01
27,Far After,Warn,L01
36,Far After,Warn,L01
34,Far After,Warn,L01
40,Far After,Warn,L01
38,Far After,Warn,L01
41,Far After,Warn,L01
43,Far After,Warn,L01
35,Far After,Warn,L01
30,Far After,Warn,L01
32,Far After,Warn,L01
25,Far After,Warn,L01
47,Far After,No Warn,L01
34,Far After,No Warn,L01
36,Far After,No Warn,L01
41,Far After,No Warn,L01
32,Far After,No Warn,L01
34,Far After,No Warn,L01
37,Far After,No Warn,L01
35,Far After,No Warn,L01
40,Far After,No Warn,L01
38,Far After,No Warn,L01
39,Far After,No Warn,L01
38,Far After,No Warn,L01
35,Far After,No Warn,L01
27,Far After,No Warn,L01
41,Far After,No Warn,L01
33,Far After,No Warn,L01
40,Far After,No Warn,L01
39,Far After,No Warn,L01
36,Far After,No Warn,L01
40,Far After,No Warn,L01
35,Far After,No Warn,L01
26,Far After,No Warn,L01
33,Far After,No Warn,L01
34,Far After,No Warn,L01
33,Far After,No Warn,L01
48,Far After,No Warn,L01
40,Far After,No Warn,L01
36,Far After,No Warn,L01
36,Far After,No Warn,L01
40,Far After,No Warn,L01
42,Far After,No Warn,L01
47,Far After,No Warn,L01
42,Far After,No Warn,L01
37,Far After,No Warn,L01
34,Far After,No Warn,L01
35,Far After,No Warn,L01
44,Far After,No Warn,L01
30,Far After,No Warn,L01
42,Far After,No Warn,L01
54,Far After,No Warn,L01
31,Far After,No Warn,L01
29,Far After,No Warn,L01
31,Far After,No Warn,L01
34,Far After,No Warn,L01
30,Far After,No Warn,L01
32,Far After,No Warn,L01
34,Far After,No Warn,L01
42,Far After,No Warn,L01
38,Far After,No Warn,L01
29,Far After,No Warn,L01
30,Far After,No Warn,L01
37,Far After,No Warn,L01
43,Far After,No Warn,L01
42,Far After,No Warn,L01
37,Far After,No Warn,L01
40,Far After,No Warn,L01
34,Far After,No Warn,L01
34,Far After,No Warn,L01
32,Far After,No Warn,L01
28,Far After,No Warn,L01
36,Far After,No Warn,L01
35,Far After,No Warn,L01
41,Far After,No Warn,L01
36,Far After,No Warn,L01
28,Far After,No Warn,L01
34,Far After,No Warn,L01
30,Far After,No Warn,L01
39,Far After,No Warn,L01
37,Far After,No Warn,L01
38,Far After,No Warn,L01
32,Far After,No Warn,L01
35,Far After,No Warn,L01
32,Far After,No Warn,L01
31,Far After,No Warn,L01
38,Far After,No Warn,L01
34,Far After,No Warn,L01
32,Far After,No Warn,L01
48,Far After,No Warn,L01
41,Far After,No Warn,L01
30,Far After,No Warn,L01
34,Far After,No Warn,L01
28,Far After,No Warn,L01
35,Far After,No Warn,L01
33,Far After,No Warn,L01
34,Far After,No Warn,L01
28,Far After,No Warn,L01
48,Far After,No Warn,L01
35,Far After,No Warn,L01
34,Far After,No Warn,L01
38,Far After,No Warn,L01
38,Far After,No Warn,L01
40,Far After,No Warn,L01
45,Far After,No Warn,L01
40,Far After,No Warn,L01
24,Far After,No Warn,L01
32,Far After,No Warn,L01
33,Far After,No Warn,L01
52,Far After,No Warn,L01
32,Far After,No Warn,L01
39,Far After,No Warn,L01
41,Far After,Warn,L02
